"playerId","playerName","WAR","War2017","War2018","War2019","War2020","War2021","War2022","War2023","War2024","War2025"
"73376a94-3954-11ef-b05a-bdf3bafad9bd","Miha Zarabec",6.99916957409788,3.04107627746235,0.577322350898988,1.51257507853661,6.77581008929393,3.4993632454502,0.0961372212692967,,,
"45ce1dee-3953-11ef-98d8-855e48b08f9c","Julius Kühn",16.3138445087918,8.70190076524315,1.89139955128587,3.27536071509809,21.7676401546534,12.3631690049081,-0.224391080617496,0.49011212147965,0.150125794111227,
"52207156-3953-11ef-b760-a9530db97767","Raul Santos",0.724068868548696,0.709800049370526,-0.293600009076392,-0.522245378481892,,,,,,
"521becab-3953-11ef-b5b5-a9530db97767","Niclas Ekberg",21.8622246752917,5.09390274006418,6.06444096516084,6.00296318154713,10.2112676056338,7.87485731659645,2.84051457975986,3.47554515758806,,
"5106de47-3953-11ef-a004-a9530db97767","Marino Maric",7.73514769963192,1.37333991607011,1.84216012457348,2.7385453360629,2.71535257295406,-0.28460061677453,0.547684391080618,1.61733027279951,,
"52130fd0-3953-11ef-ac8f-a9530db97767","Marko Vujin",1.39987268193216,2.52268575660331,-0.361304220805927,,,,,,,
"50e0f0ea-3953-11ef-a6e8-a9530db97767","Michael Müller",1.64519872377684,1.72288323870649,0.0603083704189042,-0.0180741779015511,,-1.30910654562829,,,,
"5242f6de-3953-11ef-98f3-a9530db97767","Nikola Bilyk",13.6877758092972,3.60093803999013,3.49475838360804,3.54376840461568,,2.90173478695218,3.66172212692967,2.84413348636002,-0.452537135110917,1.52099587972298
"520ac6e2-3953-11ef-8de8-a9530db97767","Patrick Wiencek",15.4204874130178,4.60809676623056,3.62093441455853,2.29966249239225,5.22760747491485,5.80755071015941,1.7596089193825,1.73174715282069,1.70583707652188,
"50d7ee6d-3953-11ef-afb4-a9530db97767","Michael Allendorf",4.14011828140483,2.62043939767959,1.51287145843438,1.16799763929105,-0.340202982601491,0.685021065890631,,,,
"51142c5c-3953-11ef-8fa6-a9530db97767","Johannes Golla",24.1056464667519,0.786818069612441,1.4020827483315,3.94637993889207,10.7749930958299,6.80156539113061,4.68179759862779,3.73404255319149,4.53695130217009,6.88559656351363
"50cb388d-3953-11ef-a871-a9530db97767","Philipp Müller",-0.692341863611164,0.0344112564798815,-1.37994486091847,-1.67204588628022,-2.4684709564577,,,,,
"523a6a60-3953-11ef-9c51-a9530db97767","Lukas Nilsson",10.0557160451313,4.19338434954332,3.41166685103088,0.964878306683143,11.4735225075946,4.21285844590193,1.35485420240137,,,
"51fdbc77-3953-11ef-ba08-a9530db97767","Christian Dissinger",-0.527248237967259,-0.581732905455443,-0.979874518880314,,,,,,,
"73405431-3954-11ef-9aa9-bdf3bafad9bd","Lasse Mikkelsen",6.80013146467672,2.02206862503086,6.4275817371647,2.78569803827545,1.36731335726779,,,,,
"50cf4da6-3953-11ef-b3d9-a9530db97767","Timm Schneider",0.288962303767562,0.123278202912861,-0.469015466739278,-0.620177913846419,,,,,,
"4567dcd0-3953-11ef-bf81-855e48b08f9c","Ole Rahmel",1.18077646846081,0.197333991607011,0.266498469777033,0.518741201133632,,,,,,
"b9432cc9-3954-11ef-a05a-35f0fd7e8878","Arjan Haenen",-0.124543225882593,0.132164897556159,,,,,,,,
"5229986a-3953-11ef-a0a0-a9530db97767","Sebastian Firnhaber",7.95732977526484,-0.34771661318193,-0.641353460232639,1.43277819786921,9.3738493049802,3.52375624375625,1.67538250428816,0.57486536593979,,-0.221004646269834
"5102d029-3953-11ef-8aff-a9530db97767","Jeffrey Boomhouwer",8.43409547922715,0.0847691927919033,3.91021604649382,5.1505874107818,5.84852250759458,3.99941971072406,,,,
"43d1435f-3953-11ef-9202-855e48b08f9c","Anton Lindskog",8.41712323733852,1.32890644285362,2.63306841614123,4.71170456711114,9.66388198471876,-0.787706206836642,-0.778881646655231,,,
"452f8e9c-3953-11ef-9f2a-855e48b08f9c","Hampus Wanne",11.9195767907186,5.40493705257961,2.29762482166308,-0.126888106084358,14.2349604160913,6.40517916865743,,,,
"45123cf2-3953-11ef-be73-855e48b08f9c","Thomas Mogensen",0.855218010415349,2.01318193038756,,,,,,,,
"450de38f-3953-11ef-a790-855e48b08f9c","Tobias Karlsson",-0.229462539375916,-0.350678844729696,-0.625966139385018,,,,,,,
"43c3ef72-3953-11ef-a0ee-855e48b08f9c","Joao Ferraz",0.70709662666007,1.42962231547766,-0.94909987718507,-0.670957746998395,,,,,,
"45261f2f-3953-11ef-a263-855e48b08f9c","Holger Glandorf",5.88825919593328,6.22843742285855,2.79617401712602,1.21877747244303,,,,,,
